City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
460,Korcula,HR,2021-08-22 01:34:33,42.9622,17.1369,66.76,58,0,3.69,clear sky
461,Visp,CH,2021-08-22 01:34:34,46.2937,7.8815,68.27,68,100,0.92,moderate rain
462,Ocampo,MX,2021-08-22 01:34:34,21.65,-101.5,56.34,90,100,23.55,overcast clouds
463,Honningsvag,NO,2021-08-22 01:34:34,70.9821,25.9704,44.33,74,100,5.26,overcast clouds
464,Pochutla,MX,2021-08-22 01:28:24,15.7432,-96.4661,79.65,88,100,7.49,overcast clouds
465,Povenets,RU,2021-08-22 01:34:35,62.8487,34.8262,54.0,97,100,3.0,light rain
466,Limbang,MY,2021-08-22 01:31:34,4.75,115.0,80.91,90,100,1.7,overcast clouds
467,Khandagayty,RU,2021-08-22 01:34:35,50.7333,92.05,43.54,61,100,13.71,overcast clouds
468,Utete,TZ,2021-08-22 01:34:35,-7.986,38.758,70.43,92,45,1.07,scattered clouds
469,Vilhena,BR,2021-08-22 01:34:36,-12.7406,-60.1458,72.77,41,7,4.09,clear sky
470,Pervomayskoye,RU,2021-08-22 01:34:36,43.919,46.7102,72.91,70,23,8.48,few clouds
471,Lompoc,US,2021-08-22 01:32:28,34.6391,-120.4579,73.54,65,1,12.66,clear sky
472,Cotui,DO,2021-08-22 01:31:27,19.0527,-70.1494,81.88,96,88,2.08,overcast clouds
473,Sarahan,IN,2021-08-22 01:34:37,31.5167,77.8,64.8,83,55,0.94,broken clouds
474,Vanavara,RU,2021-08-22 01:34:37,60.34,102.2797,60.37,77,100,4.85,overcast clouds
475,Isiro,CD,2021-08-22 01:34:37,2.7739,27.616,64.27,95,78,1.41,broken clouds
476,Dabat,ET,2021-08-22 01:34:37,12.9842,37.765,51.69,80,91,3.04,overcast clouds
477,Mahibadhoo,MV,2021-08-22 01:34:38,3.7833,72.9667,82.08,74,100,9.91,overcast clouds
478,Teguise,ES,2021-08-22 01:34:38,29.0605,-13.564,66.42,88,0,10.36,clear sky
479,Waipawa,NZ,2021-08-22 01:34:38,-41.4122,175.5153,52.45,57,97,8.72,overcast clouds
480,Matagami,CA,2021-08-22 01:34:39,49.7502,-77.6328,77.11,69,1,4.61,clear sky
481,Muromtsevo,RU,2021-08-22 01:34:39,56.3724,75.2418,67.69,90,78,2.33,broken clouds
482,Itoman,JP,2021-08-22 01:34:39,26.1247,127.6694,86.02,80,75,20.71,broken clouds
483,Progreso,MX,2021-08-22 01:34:40,21.2833,-89.6667,82.11,76,33,16.44,scattered clouds
484,Kalmunai,LK,2021-08-22 01:34:40,7.4167,81.8167,80.02,79,99,4.47,heavy intensity rain
485,Juba,SS,2021-08-22 01:30:16,4.8517,31.5825,68.29,93,2,2.26,light rain
486,Urrao,CO,2021-08-22 01:34:41,6.3152,-76.1342,58.82,98,90,1.36,overcast clouds
487,Phan Thiet,VN,2021-08-22 01:34:41,10.9333,108.1,85.26,70,100,6.31,overcast clouds
488,Kiama,AU,2021-08-22 01:30:35,-34.6833,150.8667,75.38,49,0,6.96,clear sky
489,Marsh Harbour,BS,2021-08-22 01:31:42,26.5412,-77.0636,83.97,76,22,12.41,few clouds
490,Macas,EC,2021-08-22 01:34:41,-2.3167,-78.1167,67.55,86,95,2.28,light rain
491,Lewistown,US,2021-08-22 01:34:42,40.5992,-77.5714,76.41,84,20,0.0,few clouds
492,Ostrovnoy,RU,2021-08-22 01:31:21,68.0531,39.5131,47.88,93,100,10.51,overcast clouds
493,Fairview,US,2021-08-22 01:29:04,40.8126,-73.999,76.82,93,90,3.44,mist
494,Coos Bay,US,2021-08-22 01:34:42,43.3665,-124.2179,65.98,68,1,16.11,clear sky
495,Gunjur,GM,2021-08-22 01:34:43,13.2019,-16.7339,78.87,94,75,0.0,broken clouds
496,Samandag,TR,2021-08-22 01:34:43,36.0842,35.9771,75.72,52,0,1.81,clear sky
497,Pak Phanang,TH,2021-08-22 01:34:43,8.3511,100.202,80.62,71,61,8.25,broken clouds
498,Kutum,SD,2021-08-22 01:34:43,14.2,24.6667,76.73,58,97,6.02,overcast clouds
499,Aksu,CN,2021-08-22 01:34:44,41.1231,80.2644,81.95,25,0,3.98,clear sky
500,Jawhar,SO,2021-08-22 01:34:44,2.7809,45.5005,74.39,88,18,11.21,few clouds
501,Dingle,PH,2021-08-22 01:28:05,10.9995,122.6711,82.8,77,100,4.0,light rain
502,Sault Sainte Marie,CA,2021-08-22 01:34:14,46.5168,-84.3333,79.09,73,90,6.91,overcast clouds
503,Eregli,TR,2021-08-22 01:34:45,37.5133,34.0467,66.11,49,0,0.58,clear sky
504,Dullewala,PK,2021-08-22 01:34:45,31.8359,71.4362,86.61,54,6,7.52,clear sky
505,Eluru,IN,2021-08-22 01:34:45,16.7,81.1,78.89,80,25,2.82,scattered clouds
506,Nome,US,2021-08-22 01:31:17,64.5011,-165.4064,50.16,76,20,10.36,few clouds
507,Suoyarvi,RU,2021-08-22 01:34:45,62.0833,32.35,51.01,98,92,3.04,overcast clouds
508,Numan,NG,2021-08-22 01:34:46,9.4667,12.0333,71.38,98,100,1.63,moderate rain
509,Lorengau,PG,2021-08-22 01:31:59,-2.0226,147.2712,81.91,81,100,10.87,overcast clouds
510,Hueyapan,MX,2021-08-22 01:34:46,18.8667,-98.6667,57.38,91,100,3.4,overcast clouds
511,Waddan,LY,2021-08-22 01:34:46,29.1614,16.139,75.65,66,0,8.01,clear sky
512,Gushikawa,JP,2021-08-22 01:34:47,26.3544,127.8686,85.23,88,20,17.27,few clouds
513,Nelson Bay,AU,2021-08-22 01:34:47,-32.7167,152.15,77.29,51,5,1.99,clear sky
514,Takoradi,GH,2021-08-22 01:34:47,4.8845,-1.7554,75.13,90,97,8.05,light rain
515,Malakal,SS,2021-08-22 01:32:40,9.5334,31.6605,71.1,85,100,1.07,overcast clouds
516,Bulungu,CD,2021-08-22 01:34:48,-4.55,18.6,73.04,73,76,1.23,broken clouds
517,Sabha,LY,2021-08-22 01:34:48,27.0377,14.4283,82.72,29,0,9.98,clear sky
518,Along,IN,2021-08-22 01:34:48,28.1667,94.7667,75.02,99,100,0.4,overcast clouds
519,Chiredzi,ZW,2021-08-22 01:34:49,-21.05,31.6667,61.09,85,0,2.89,clear sky
520,Beloha,MG,2021-08-22 01:34:49,-25.1667,45.05,61.93,92,3,9.91,clear sky
521,Le Mars,US,2021-08-22 01:34:49,42.7942,-96.1656,70.57,72,1,5.75,clear sky
522,Tsogni,GA,2021-08-22 01:34:50,-2.7942,10.0988,72.09,82,100,5.7,overcast clouds
523,Ahuimanu,US,2021-08-22 01:34:50,21.4447,-157.8378,87.51,59,20,13.8,few clouds
524,Talas,TR,2021-08-22 01:34:50,38.6908,35.5538,57.87,72,0,4.61,clear sky
525,Ornskoldsvik,SE,2021-08-22 01:34:51,63.2909,18.7153,50.95,93,90,6.91,overcast clouds
526,Pailon,BO,2021-08-22 01:34:51,-17.65,-62.75,81.5,41,0,6.6,clear sky
527,Esperance,AU,2021-08-22 01:28:32,-33.8667,121.9,55.24,57,84,27.2,broken clouds
528,Umkomaas,ZA,2021-08-22 01:34:51,-30.2067,30.7978,63.68,72,83,11.81,broken clouds
529,Dondo,MZ,2021-08-22 01:34:52,-19.6094,34.7431,65.37,96,2,3.42,clear sky
530,Dingli,MT,2021-08-22 01:34:52,35.8614,14.3822,76.82,83,0,1.14,clear sky
531,Batagay,RU,2021-08-22 01:34:52,67.6333,134.6333,56.34,96,100,2.48,light rain
532,Humberto De Campos,BR,2021-08-22 01:34:53,-2.5983,-43.4611,77.32,81,76,5.84,broken clouds
533,Camana,PE,2021-08-22 01:30:09,-16.6228,-72.7111,60.44,82,1,7.11,clear sky
534,Yulara,AU,2021-08-22 01:31:58,-25.2406,130.9889,76.84,14,5,6.91,clear sky
535,Goba,ET,2021-08-22 01:34:53,7.0167,39.9833,48.4,89,28,3.96,scattered clouds
536,Bobrovka,RU,2021-08-22 01:34:53,54.047,61.7455,69.69,47,12,5.37,few clouds
537,Padang,ID,2021-08-22 01:28:40,-0.9492,100.3543,82.45,79,100,3.65,overcast clouds
538,Rio Gallegos,AR,2021-08-22 01:34:54,-51.6226,-69.2181,33.85,80,40,4.61,scattered clouds
539,Kingaroy,AU,2021-08-22 01:34:54,-26.5333,151.8333,74.03,40,0,5.75,clear sky
540,Marzuq,YE,2021-08-22 01:34:54,14.4,46.4667,77.99,63,99,5.3,overcast clouds
541,Raton,US,2021-08-22 01:34:55,36.9034,-104.4391,77.61,27,40,12.66,scattered clouds
542,Esso,RU,2021-08-22 01:34:55,55.9333,158.7,70.88,46,7,5.97,clear sky
543,Sarangani,PH,2021-08-22 01:34:55,5.4033,125.4636,83.61,69,92,5.48,overcast clouds
544,Milkovo,RU,2021-08-22 01:34:56,54.7167,158.6167,73.02,56,32,0.94,scattered clouds
545,Gobabis,NA,2021-08-22 01:34:56,-22.45,18.9667,48.79,33,0,9.98,clear sky
546,Nalut,LY,2021-08-22 01:34:56,30.3333,10.85,82.31,38,0,14.05,clear sky
547,Morant Bay,JM,2021-08-22 01:34:57,17.8815,-76.4093,82.02,86,99,11.79,overcast clouds
548,Laguna,US,2021-08-22 01:34:57,38.421,-121.4238,82.24,57,1,5.99,smoke
549,Banswada,IN,2021-08-22 01:34:57,18.3833,77.8833,75.31,91,100,5.53,overcast clouds
550,Bosaso,SO,2021-08-22 01:34:58,11.2842,49.1816,87.87,49,62,27.22,broken clouds
551,Shambu,ET,2021-08-22 01:34:58,9.5667,37.1,48.76,93,97,2.19,light rain
552,Shenjiamen,CN,2021-08-22 01:34:59,29.9576,122.298,81.86,85,59,17.4,broken clouds
553,Ukiah,US,2021-08-22 01:30:02,39.1502,-123.2078,85.51,38,20,8.05,few clouds
554,Koshurnikovo,RU,2021-08-22 01:34:59,54.1667,93.3,48.2,91,99,1.99,overcast clouds
555,Hammerfest,NO,2021-08-22 01:34:59,70.6634,23.6821,43.25,100,75,0.0,light intensity drizzle
556,Tilichiki,RU,2021-08-22 01:35:00,60.4667,166.1,60.08,67,67,6.04,broken clouds
557,Saint-Augustin,CA,2021-08-22 01:31:42,51.226,-58.6502,54.14,61,37,1.99,scattered clouds
558,Zeya,RU,2021-08-22 01:35:00,53.75,127.2667,62.62,98,100,1.36,light rain
559,Alta Floresta,BR,2021-08-22 01:35:00,-9.8756,-56.0861,75.27,35,3,3.22,clear sky
560,Tanabe,JP,2021-08-22 01:35:01,33.7333,135.3667,81.93,86,75,1.99,broken clouds
561,Vanimo,PG,2021-08-22 01:30:13,-2.6741,141.3028,75.61,95,100,13.87,heavy intensity rain
562,Kasama,ZM,2021-08-22 01:35:01,-10.2129,31.1808,59.94,69,0,3.98,clear sky
563,Fortuna,US,2021-08-22 01:35:01,40.5982,-124.1573,77.47,67,20,10.0,few clouds
564,Manta,EC,2021-08-22 01:35:02,-0.95,-80.7333,71.38,83,90,10.36,overcast clouds
565,Villazon,BO,2021-08-22 01:35:02,-22.0866,-65.5942,48.76,11,0,3.98,clear sky
566,Saint-Francois,FR,2021-08-22 01:31:44,46.4154,3.9054,66.47,78,0,3.44,clear sky
567,Mayumba,GA,2021-08-22 01:32:39,-3.432,10.6554,72.0,83,100,5.77,overcast clouds
568,Virginia Beach,US,2021-08-22 01:28:00,36.8529,-75.978,79.02,82,75,3.44,broken clouds
569,Vila Franca Do Campo,PT,2021-08-22 01:35:04,37.7167,-25.4333,73.81,85,8,6.35,clear sky
570,Kidal,ML,2021-08-22 01:35:04,18.4411,1.4078,86.58,48,100,23.04,overcast clouds
571,Khatanga,RU,2021-08-22 01:31:44,71.9667,102.5,50.7,68,100,7.4,overcast clouds
572,Burns Lake,CA,2021-08-22 01:32:34,54.2331,-125.7533,65.62,29,95,10.71,overcast clouds
573,Ishim,RU,2021-08-22 01:35:04,56.1128,69.4902,72.97,48,6,3.09,clear sky
574,Mogadishu,SO,2021-08-22 01:35:05,2.0371,45.3438,77.07,84,8,13.06,clear sky
575,Barrhead,GB,2021-08-22 01:35:05,55.7992,-4.3929,59.97,95,75,1.14,broken clouds
576,Harper,LR,2021-08-22 01:35:05,4.375,-7.7169,74.79,92,100,9.13,moderate rain
577,Newport,GB,2021-08-22 01:35:06,51.5877,-2.9984,62.46,90,50,8.23,scattered clouds
578,Saint-Louis,SN,2021-08-22 01:35:06,16.3333,-15.0,89.37,56,100,13.15,overcast clouds
579,Alghero,IT,2021-08-22 01:35:07,40.5589,8.3181,66.29,94,0,1.14,clear sky
580,Novosibirsk,RU,2021-08-22 01:34:05,55.0411,82.9344,56.5,74,0,5.61,clear sky
581,Mandali,IQ,2021-08-22 01:35:07,33.7499,45.5541,90.39,13,0,5.46,clear sky
582,Alice Springs,AU,2021-08-22 01:31:16,-23.7,133.8833,80.15,10,0,11.5,clear sky
583,Half Moon Bay,US,2021-08-22 01:35:07,37.4636,-122.4286,76.03,78,20,11.5,few clouds
584,Laela,TZ,2021-08-22 01:35:08,-8.5667,32.05,60.8,71,29,1.36,scattered clouds
585,Komsomolskiy,UZ,2021-08-22 01:35:08,40.4272,71.7189,75.92,33,0,9.22,clear sky
586,Shahrud,IR,2021-08-22 01:35:08,36.4182,54.9763,70.2,54,60,5.99,broken clouds
587,Atar,MR,2021-08-22 01:31:39,20.5169,-13.0499,90.41,35,13,5.79,few clouds
588,El Sauzal,MX,2021-08-22 01:35:09,31.9,-116.6833,70.41,72,0,5.97,clear sky
589,Iluppur,IN,2021-08-22 01:35:09,10.5135,78.6236,78.15,71,100,2.91,overcast clouds
590,Baykit,RU,2021-08-22 01:35:09,61.67,96.37,59.2,49,0,3.42,clear sky
591,Kaseda,JP,2021-08-22 01:35:10,31.4167,130.3167,85.23,80,100,7.99,overcast clouds
592,Iraucuba,BR,2021-08-22 01:35:10,-3.7461,-39.7833,73.71,62,2,5.5,clear sky
593,Najran,SA,2021-08-22 01:35:10,17.4924,44.1277,77.65,26,10,3.04,clear sky
594,Kawalu,ID,2021-08-22 01:35:11,-7.3817,108.2082,76.08,82,100,2.84,overcast clouds
595,North Bend,US,2021-08-22 01:35:11,43.4065,-124.2243,65.91,68,1,16.11,clear sky
596,Taksimo,RU,2021-08-22 01:35:11,56.3444,114.8794,57.06,86,100,1.57,overcast clouds
597,Sennoy,RU,2021-08-22 01:35:12,52.1509,46.9631,66.85,75,34,3.06,scattered clouds
598,Melton,AU,2021-08-22 01:31:39,-37.6833,144.5833,67.78,52,0,17.49,clear sky
599,Antofagasta,CL,2021-08-22 01:30:25,-23.65,-70.4,58.28,84,26,5.39,scattered clouds
600,Mareeba,AU,2021-08-22 01:31:28,-17.0,145.4333,74.44,78,40,9.35,scattered clouds
601,Mitsamiouli,KM,2021-08-22 01:35:12,-11.3847,43.2844,76.3,82,3,9.53,light rain
602,Hovd,MN,2021-08-22 01:35:12,48.0056,91.6419,47.59,47,1,1.5,clear sky
603,Mandiana,GN,2021-08-22 01:35:13,10.6333,-8.6833,72.37,96,100,1.36,light rain
604,Athabasca,CA,2021-08-22 01:35:13,54.7169,-113.2854,66.02,39,100,7.74,overcast clouds
605,Senneterre,CA,2021-08-22 01:35:14,48.3835,-77.2328,77.22,64,86,5.26,overcast clouds
606,Lhokseumawe,ID,2021-08-22 01:35:14,5.1801,97.1507,78.12,83,100,1.95,overcast clouds
607,Brae,GB,2021-08-22 01:35:14,60.3964,-1.353,55.31,89,100,16.44,overcast clouds
608,Ibra,OM,2021-08-22 01:35:15,22.6906,58.5334,80.02,58,4,2.33,clear sky
609,Itambe,BR,2021-08-22 01:35:15,-15.245,-40.6244,60.12,90,1,2.24,clear sky
610,Farah,AF,2021-08-22 01:35:15,32.5,62.5,75.67,16,0,4.81,clear sky
611,Broome,US,2021-08-22 01:35:16,42.2506,-75.833,73.78,93,1,3.0,clear sky
612,Pindobacu,BR,2021-08-22 01:35:16,-10.7417,-40.3608,65.52,93,18,5.91,few clouds
613,Mount Gambier,AU,2021-08-22 01:31:42,-37.8333,140.7667,58.91,72,0,17.27,clear sky
614,San Nicolas,PH,2021-08-22 01:35:16,18.1725,120.5953,85.91,79,40,3.44,scattered clouds
615,Phibun Mangsahan,TH,2021-08-22 01:35:17,15.2447,105.2291,84.18,70,64,5.75,broken clouds
616,Olinda,BR,2021-08-22 01:35:17,-8.0089,-34.8553,74.93,78,40,10.36,scattered clouds
617,Launceston,AU,2021-08-22 01:31:27,-41.45,147.1667,56.61,83,75,8.01,broken clouds
618,Balkhash,KZ,2021-08-22 01:35:18,46.844,74.9804,63.21,42,0,17.9,clear sky
619,Ramgarh,IN,2021-08-22 01:35:18,23.6333,85.5167,80.65,81,37,6.55,scattered clouds
620,Mayo,US,2021-08-22 01:29:45,38.8876,-76.5119,80.11,88,40,0.0,scattered clouds
621,Lac Du Bonnet,CA,2021-08-22 01:35:19,50.2536,-96.0612,55.67,84,7,4.29,clear sky
622,Mzimba,MW,2021-08-22 01:35:19,-11.9,33.6,63.59,69,5,11.45,clear sky
623,Eureka,US,2021-08-22 01:32:06,40.8021,-124.1637,64.63,71,35,5.01,scattered clouds
624,Maldonado,UY,2021-08-22 01:35:19,-34.6667,-54.9167,52.99,88,100,13.35,overcast clouds
625,Darnah,LY,2021-08-22 01:35:20,32.767,22.6367,77.47,80,0,16.42,clear sky
626,Nantucket,US,2021-08-22 01:35:20,41.2835,-70.0995,76.03,94,90,9.22,mist
627,Vytegra,RU,2021-08-22 01:35:20,61.0064,36.4481,55.53,91,99,2.86,light rain
628,Guerrero Negro,MX,2021-08-22 01:35:20,27.9769,-114.0611,70.45,64,2,15.88,clear sky
629,Arlit,NE,2021-08-22 01:35:21,18.7369,7.3853,87.21,38,7,5.66,clear sky
630,Viransehir,TR,2021-08-22 01:35:21,37.2353,39.7631,83.52,19,0,4.61,clear sky
631,Oksfjord,NO,2021-08-22 01:35:21,70.2396,22.3479,43.72,89,100,3.27,overcast clouds
632,Vagur,FO,2021-08-22 01:35:22,61.4732,-6.8119,52.21,95,100,13.78,overcast clouds
633,Makakilo City,US,2021-08-22 01:35:22,21.3469,-158.0858,86.32,52,90,8.05,overcast clouds
634,Leshukonskoye,RU,2021-08-22 01:35:22,64.8989,45.7622,52.03,91,9,2.77,clear sky
635,Samana,DO,2021-08-22 01:35:23,19.2056,-69.3369,79.88,90,76,8.05,broken clouds
636,Cheney,US,2021-08-22 01:31:00,47.4874,-117.5758,70.75,55,75,12.66,broken clouds
637,Sorland,NO,2021-08-22 01:35:23,67.667,12.6934,49.37,69,100,15.59,overcast clouds
638,Zaraza,VE,2021-08-22 01:35:23,9.3503,-65.3245,76.41,91,95,4.99,overcast clouds
639,Banff,CA,2021-08-22 01:32:59,51.1762,-115.5698,59.38,58,100,2.3,overcast clouds
640,Tongzi,CN,2021-08-22 01:35:24,28.7829,105.0877,82.08,86,100,2.33,light rain
641,Trenggalek,ID,2021-08-22 01:35:24,-8.05,111.7167,78.57,80,95,6.96,overcast clouds
642,Manaure,CO,2021-08-22 01:35:24,11.7751,-72.4445,84.51,70,79,20.56,broken clouds
643,Sibolga,ID,2021-08-22 01:35:25,1.7427,98.7792,78.89,73,100,2.91,overcast clouds
644,Pochinok,RU,2021-08-22 01:35:25,54.4068,32.4407,48.97,92,0,7.31,clear sky
645,Nicoya,CR,2021-08-22 01:35:25,10.1483,-85.452,72.95,94,100,3.33,light rain
646,Vestmanna,FO,2021-08-22 01:30:28,62.1564,-7.1664,50.92,100,90,13.8,fog
647,Voloshka,RU,2021-08-22 01:35:25,61.3314,40.0858,52.45,87,80,3.02,broken clouds
648,Port Macquarie,AU,2021-08-22 01:35:26,-31.4333,152.9167,71.56,47,0,9.31,clear sky
649,Kamenka,RU,2021-08-22 01:35:26,51.3223,42.7678,63.73,75,83,7.2,broken clouds
650,Acapulco,MX,2021-08-22 01:32:29,16.8634,-99.8901,82.22,74,90,4.61,overcast clouds
651,Kajaani,FI,2021-08-22 01:35:26,64.2273,27.7285,50.05,100,20,5.75,few clouds
652,Bilma,NE,2021-08-22 01:35:27,18.6853,12.9164,92.14,14,11,10.29,few clouds
653,Ashdod,IL,2021-08-22 01:35:27,31.8167,34.65,80.89,84,0,2.26,clear sky
654,Wajir,KE,2021-08-22 01:35:27,1.7471,40.0573,74.43,68,2,12.55,clear sky
655,Sagua La Grande,CU,2021-08-22 01:35:27,22.8067,-80.0756,81.59,83,99,10.76,overcast clouds
656,Silver City,US,2021-08-22 01:35:28,32.7701,-108.2803,82.36,42,90,13.8,overcast clouds
657,Burnie,AU,2021-08-22 01:35:28,-41.0667,145.9167,54.28,89,90,15.23,overcast clouds
658,Maniitsoq,GL,2021-08-22 01:35:28,65.4167,-52.9,46.99,80,100,7.85,overcast clouds
659,Sijunjung,ID,2021-08-22 01:35:29,-0.6876,100.9537,73.06,96,100,0.4,overcast clouds
660,Tekeli,KZ,2021-08-22 01:35:29,44.83,78.8239,71.08,32,0,1.23,clear sky
661,Artyom,AZ,2021-08-22 01:35:29,40.4723,50.333,77.14,72,7,16.06,clear sky
662,Dali,CN,2021-08-22 01:32:05,25.7,100.1833,67.05,88,100,5.19,light rain
663,Chalisgaon,IN,2021-08-22 01:35:30,20.4667,75.0167,75.29,86,100,7.05,overcast clouds
664,Poum,NC,2021-08-22 01:35:30,-20.2333,164.0167,72.7,75,9,3.49,clear sky
665,Birecik,TR,2021-08-22 01:35:30,37.0294,37.9903,80.24,27,0,1.1,clear sky
666,Seoul,KR,2021-08-22 01:30:45,37.5683,126.9778,79.99,73,75,8.05,broken clouds
667,Faanui,PF,2021-08-22 01:35:31,-16.4833,-151.75,78.93,79,19,23.96,few clouds
668,Poronaysk,RU,2021-08-22 01:35:31,49.2167,143.1167,65.08,79,94,9.82,overcast clouds
669,Farsala,GR,2021-08-22 01:35:31,39.2947,22.3847,74.34,66,0,1.99,clear sky
670,Benavente,ES,2021-08-22 01:35:32,42.0025,-5.6783,55.51,76,4,9.35,clear sky
671,Dalbandin,PK,2021-08-22 01:35:32,28.8947,64.4101,82.44,9,0,3.31,clear sky
672,Mecca,SA,2021-08-22 01:32:23,21.4267,39.8261,85.86,30,3,4.99,clear sky
673,Plast,RU,2021-08-22 01:35:32,54.3691,60.8136,67.95,44,7,2.35,clear sky
674,Makokou,GA,2021-08-22 01:35:33,0.5738,12.8642,67.28,98,71,2.42,broken clouds
675,Yelanskiy,RU,2021-08-22 01:35:33,56.8419,62.5014,69.48,46,97,6.26,overcast clouds
676,Upington,ZA,2021-08-22 01:35:33,-28.4478,21.2561,43.18,61,0,6.91,clear sky
677,Leh,IN,2021-08-22 01:35:33,34.1667,77.5833,59.52,59,25,5.03,scattered clouds
678,Vitim,RU,2021-08-22 01:35:34,59.4511,112.5578,64.47,69,99,9.35,overcast clouds
679,Bradford,GB,2021-08-22 01:30:55,53.7939,-1.7521,61.63,75,100,2.39,overcast clouds
680,Huarmey,PE,2021-08-22 01:35:34,-10.0681,-78.1522,63.25,85,50,10.45,scattered clouds
681,Axim,GH,2021-08-22 01:35:34,4.8699,-2.2405,75.27,89,98,6.71,light rain
682,Atasu,KZ,2021-08-22 01:35:35,48.6814,71.6433,67.12,35,0,13.38,clear sky
683,Buraydah,SA,2021-08-22 01:35:35,26.326,43.975,82.85,21,0,8.1,clear sky
684,Marienburg,PL,2021-08-22 01:35:35,54.0359,19.0266,55.89,90,8,1.59,clear sky
685,Kushiro,JP,2021-08-22 01:35:36,42.975,144.3747,63.55,88,75,10.36,broken clouds
686,Eyl,SO,2021-08-22 01:35:36,7.9803,49.8164,76.95,80,86,18.1,overcast clouds
687,Satana,IN,2021-08-22 01:35:36,20.5833,74.2,72.66,91,100,3.27,overcast clouds
688,Badvel,IN,2021-08-22 01:35:37,14.75,79.05,79.77,67,44,1.88,scattered clouds
689,Bembereke,BJ,2021-08-22 01:35:37,10.2283,2.6634,68.97,99,83,3.29,broken clouds
690,Khandyga,RU,2021-08-22 01:35:37,62.6667,135.6,72.43,76,100,2.15,overcast clouds
691,Daru,PG,2021-08-22 01:35:38,-9.0763,143.2092,82.33,80,40,12.75,scattered clouds
692,Ochakiv,UA,2021-08-22 01:35:38,46.6128,31.5498,62.74,55,65,9.01,broken clouds
693,Rundu,NA,2021-08-22 01:35:38,-17.9333,19.7667,61.77,28,0,1.41,clear sky
694,Hurghada,EG,2021-08-22 01:35:38,27.2574,33.8129,87.84,33,0,11.5,clear sky
